168  ;BD+46 3778                         ;PM*;22 39 46.9541487974 +47 44 17.973504073;     ~   ;     ~   ;     ~   ;8.2      ;     ~   ;K3                    ;  23;   0,
169  ;G 215-54                           ;PM*;22 32 49.7318331893 +48 10 43.764652624;     ~   ;14.6     ;     ~   ;13.077   ;     ~   ;M3e                   ;  13;   0,
170  ;PN Me 2-2                          ;PN ;22 31 43.6753782000 +47 48 03.836846628;     ~   ;9.3      ;     ~   ;     ~   ;     ~   ;~                     ; 153;   0,
171  ;LSPM J2251+4706                    ;PM*;22 51 52.6399364977 +47 06 13.053897463;     ~   ;20.5     ;     ~   ;17.5     ;     ~   ;M6.5V                 ;   5;   0,
172  ;PSR J2305+4707                     ;Psr;23 05 55.842 +47 07 45.32              ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ; 218;   1,
173  ;* 7 And                            ;PM*;23 12 33.0035121942 +49 24 22.345927341;4.85     ;4.81     ;4.52     ;4.23     ;4.07     ;F1V                   ; 152;   0,
174  ;G 216-39                           ;PM*;23 18 43.5615012168 +50 03 25.952992956;     ~   ;14.61    ;     ~   ;12.550   ;     ~   ;~                     ;  11;   0,
175  ;* 5 And                            ;PM*;23 07 45.3835501176 +49 17 44.790446544;     ~   ;6.14     ;     ~   ;5.4      ;     ~   ;F5V                   ; 160;   0,
176  ;V* KZ And                          ;BY*;23 09 57.3641359080 +47 57 30.045063744;     ~   ;8.841    ;7.912    ;     ~   ;     ~   ;K2-Ve                 ; 131;   0,
177  ;HD 218739                          ;PM*;23 09 58.8746249256 +47 57 33.852404232;     ~   ;     ~   ;     ~   ;6.7      ;     ~   ;G1V                   ;  73;   0,
178  ;HD 218790A                         ;PM*;23 10 21.2873456544 +49 01 05.959824780;     ~   ;7.98     ;7.352    ;7.0      ;     ~   ;~                     ;   8;   0,
179  ;HD 218790B                         ;PM*;23 10 21.4902763080 +49 01 02.318276316;     ~   ;10.5     ;10.40    ;10.0     ;     ~   ;~                     ;   7;   0,
180  ;PN K 1-20                          ;PN ;23 39 10.842 +48 12 29.07              ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  38;   0,
181  ;TYC 3645-728-1                     ;PM*;23 34 42.7549213248 +49 14 03.014181996;     ~   ;11.02    ;9.92     ;     ~   ;     ~   ;~                     ;   1;   0,
182  ;LSPM J2345+4942                    ;PM*;23 45 40.7573556470 +49 42 29.958881640;     ~   ;15.0     ;     ~   ;13.768   ;     ~   ;M3.54                 ;  12;   0,
183  ;HD 224465                          ;SB*;23 58 06.8138479560 +50 26 51.634766940;     ~   ;7.30     ;     ~   ;6.3      ;     ~   ;G4V                   ;  70;   0,
184  ;Ross 250                           ;PM*;23 51 38.5222812139 +49 45 21.323211732;     ~   ;     ~   ;     ~   ;10.7     ;     ~   ;K5:                   ;  12;   0,
185  ;G 171-25                           ;PM*;23 52 45.4649564832 +49 08 09.606640200;     ~   ;15.12    ;     ~   ;13.6     ;     ~   ;~                     ;   5;   0,
186  ;Ross 249                           ;PM*;23 48 03.1380101872 +49 00 57.305311570;     ~   ;13.69    ;     ~   ;10.9     ;     ~   ;M3V                   ;  49;   0,
187  ;EGGR 381                           ;WD*;00 12 14.7449947981 +50 25 20.736275736;     ~   ;14.6     ;     ~   ;14.2     ;     ~   ;DA7.6                 ;  93;   0,
188  ;LP 191-43                          ;PM*;00 08 55.1684292811 +49 18 56.318273095;     ~   ;17.5     ;     ~   ;15.4     ;     ~   ;M5.5V                 ;  14;   0,
189  ;LP 149-36                          ;PM*;00 13 21.8961504096 +50 26 29.530387788;     ~   ;15.8     ;     ~   ;13.8     ;     ~   ;~                     ;   4;   0,
190  ;LP 149-56                          ;** ;00 21 57.851808 +49 12 37.82232        ;     ~   ;14.37    ;12.85    ;12.58    ;     ~   ;M2.4V                 ;  27;   0,
191  ;HD 2057                            ;SB*;00 25 08.7533927840 +48 02 50.650246875;8.270    ;8.120    ;     ~   ;7.1      ;     ~   ;F8                    ;  48;   0,
192  ;MCG+08-01-041                      ;GiG;00 22 01.2703138519 +49 08 00.257149383;     ~   ;14.8     ;     ~   ;     ~   ;     ~   ;~                     ;  23;   0,
193  ;UGC 256                            ;GiG;00 26 56.518 +50 01 50.61              ;     ~   ;15.6     ;     ~   ;     ~   ;     ~   ;~                     ;  31;   0,
194  ;PSR B0011+47                       ;Psr;00 14 17.75 +47 46 33.4                ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  62;   0,
195  ;LP 149-39                          ;PM*;00 14 08.3997364392 +49 34 33.821229576;     ~   ;20.2     ;     ~   ;18.0     ;     ~   ;M6V                   ;   6;   0,
196  ;HD 3079                            ;PM*;00 34 29.7115042606 +47 54 55.953793110;     ~   ;7.93     ;7.38     ;7.1      ;     ~   ;F8                    ;  84;   0,
197  ;G 172-1                            ;** ;00 28 53.9091058743 +50 22 33.127055200;     ~   ;14.80    ;13.17    ;12.815   ;     ~   ;M3.7V                 ;  44;   0,
198  ;G 217-51                           ;PM*;00 27 06.7820687872 +49 41 52.924213393;     ~   ;16.0     ;     ~   ;13.852   ;     ~   ;M4                    ;  36;   0,
199  ;NGC 147                            ;GiG;00 33 12.120 +48 30 31.46              ;     ~   ;12.0     ;9.5      ;     ~   ;     ~   ;~                     ; 680;   1,
200  ;BD+48 250                          ;PM*;00 50 32.1471036624 +48 53 15.322775820;     ~   ;9.53     ;8.80     ;     ~   ;     ~   ;G5                    ;   2;   0,
201  ;LP 150-45                          ;PM*;00 47 55.1040189408 +47 44 33.582050677;     ~   ;17.4     ;     ~   ;15.2     ;     ~   ;~                     ;  10;   0,
202  ;NGC 185                            ;Sy2;00 38 57.9400026024 +48 20 15.035874648;     ~   ;9.10     ;9.2      ;     ~   ;     ~   ;~                     ; 791;   1,
203  ;LP 150-44                          ;PM*;00 46 41.5586800944 +48 51 41.968221480;     ~   ;17.6     ;     ~   ;15.4     ;     ~   ;~                     ;   9;   0,
204  ;LP 150-53                          ;PM*;00 53 42.4250180064 +49 42 51.273300276;     ~   ;20.6     ;     ~   ;19.0     ;     ~   ;M6e                   ;   5;   0,
205  ;G 172-26                           ;PM*;00 52 35.2203277560 +47 12 43.514973828;     ~   ;15.33    ;     ~   ;13.273   ;     ~   ;M3.30                 ;  11;   0,
206  ;IC 65                              ;AG?;01 00 55.432 +47 40 55.14              ;     ~   ;13.8     ;     ~   ;     ~   ;     ~   ;~                     ;  60;   0,
207  ;UGC 608                            ;AG?;00 59 02.30 +48 01 07.3                ;     ~   ;15.6     ;     ~   ;     ~   ;     ~   ;~                     ;  17;   0,
208  ;UGC 622                            ;AG?;01 00 28.1399887728 +47 59 42.269997012;     ~   ;14.6     ;     ~   ;     ~   ;     ~   ;~                     ;  45;   0,
209  ;NGC 278                            ;H2G;00 52 04.3452013728 +47 33 01.675026036;     ~   ;10.5     ;     ~   ;     ~   ;     ~   ;~                     ; 232;   1,
210  ;NAME Andromeda V                   ;G  ;01 10 17.1 +47 37 41                   ;     ~   ;     ~   ;15.3     ;     ~   ;     ~   ;~                     ; 205;   0,
211  ;G 172-35                           ;PM*;01 02 53.4730195873 +47 03 03.006071745;     ~   ;15.2     ;12.74    ;12.260   ;10.53    ;M1.5V                 ;  18;   0,
212  ;V* V359 And                        ;PM*;01 02 52.7138361585 +47 02 49.884067355;     ~   ;     ~   ;     ~   ;10.406   ;     ~   ;K7V                   ;  28;   0,
213  ;LP 151-21                          ;PM*;01 15 48.8850080760 +47 02 25.901200860;     ~   ;19.0     ;     ~   ;16.2     ;     ~   ;~                     ;  13;   0,
214  ;G 172-56                           ;PM*;01 29 12.5828820408 +48 19 35.285934540;     ~   ;16.9     ;     ~   ;14.9     ;     ~   ;M5.4V                 ;  13;   0,
215  ;BD+47 414                          ;PM*;01 27 42.5225287872 +48 08 23.715634560;     ~   ;9.37     ;8.75     ;     ~   ;     ~   ;G0                    ;   1;   0,
216  ;HD 9125                            ;** ;01 30 50.6523249696 +47 33 53.569059084;     ~   ;     ~   ;     ~   ;8.3      ;     ~   ;G5                    ;  11;   0,
217  ;LP 151-36                          ;PM*;01 21 22.9321131535 +47 34 33.927530828;     ~   ;17.4     ;     ~   ;15.8     ;     ~   ;~                     ;   6;   0,
218  ;G 173-13                           ;PM*;01 38 23.9323787111 +45 16 54.849328505;     ~   ;14.58    ;     ~   ;13.094   ;     ~   ;M3.42                 ;  11;   0,
219  ;G 173-5                            ;WD*;01 32 46.6691621184 +46 04 58.778265108;     ~   ;16.0     ;     ~   ;15.2     ;     ~   ;DA                    ;  18;   0,
220  ;HD 10086                           ;PM*;01 39 36.0182613965 +45 52 39.984060559;     ~   ;7.30     ;     ~   ;6.2      ;     ~   ;G5V                   ; 103;   0,
221  ;BD+44 351                          ;PM*;01 41 51.1052494992 +45 13 15.113851968;     ~   ;9.38     ;8.60     ;     ~   ;     ~   ;G8V                   ;  25;   0,
222  ;BD+44 383                          ;PM*;01 52 15.4951014120 +44 54 19.161544968;     ~   ;10.53    ;9.54     ;     ~   ;     ~   ;K2V                   ;  12;   0,
223  ;G 173-18                           ;SB*;01 45 18.2120312611 +46 32 07.832617057;     ~   ;13.36    ;11.536   ;11.030   ;     ~   ;M1.3V                 ;  42;   0,
224  ;G 133-48                           ;PM*;01 53 49.5593581440 +44 27 28.559216556;     ~   ;16.6     ;     ~   ;14.8     ;     ~   ;M6V                   ;  14;   0,
225  ;G 133-60                           ;PM*;02 00 02.8197189432 +43 45 28.226354580;     ~   ;14.3     ;     ~   ;12.587   ;     ~   ;M2.90                 ;  20;   0,
226  ;G 134-1                            ;PM*;02 06 57.1859346532 +45 11 04.181485143;     ~   ;11.63    ;10.239   ;9.727    ;8.48     ;M0V                   ;  50;   0,
227  ;NGC 746                            ;LSB;01 57 51.004 +44 55 06.97              ;     ~   ;13.8     ;     ~   ;     ~   ;     ~   ;~                     ;  37;   0,
228  ;G 173-31                           ;PM*;01 58 34.7559990976 +46 02 07.578557667;     ~   ;15.2     ;     ~   ;13.4     ;     ~   ;~                     ;   8;   0,
229  ;G 134-24                           ;PM*;02 18 12.6756909454 +44 16 12.013109103;     ~   ;14.4     ;     ~   ;13.031   ;     ~   ;M1V                   ;  26;   0,
230  ;G 133-71                           ;PM*;02 11 22.1687404922 +44 06 41.915371997;     ~   ;13.37    ;     ~   ;11.49    ;     ~   ;M1                    ;  13;   0,
231  ;HD 13931                           ;PM*;02 16 47.3787138792 +43 46 22.786242816;     ~   ;     ~   ;     ~   ;7.2      ;     ~   ;G0                    ;  95;   1,
232  ;LP 196-29                          ;PM*;02 09 04.4893497888 +43 41 26.769768900;     ~   ;     ~   ;14.24    ;     ~   ;     ~   ;~                     ;   5;   0,
233  ;[LE36] 2                           ;PM*;02 15 15.9372844955 +43 47 31.860740978;     ~   ;20.6     ;19.0     ;     ~   ;     ~   ;M7                    ;   5;   0,
234  ;2MASS J02132880+4444453            ;BD*;02 13 28.7932328280 +44 44 45.217640112;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;L1.5                  ;  25;   0,
235  ;2MASS J02140026+4243367            ;PM*;02 14 00.2904318648 +42 43 36.635155248;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;M9                    ;   5;   0,
236  ;LP 196-30                          ;PM*;02 09 04.8779703960 +43 41 25.110063636;     ~   ;     ~   ;13.64    ;     ~   ;     ~   ;M5                    ;   6;   0,
237  ;G 134-32                           ;PM*;02 24 17.6064613476 +43 49 48.571369638;     ~   ;16.8     ;     ~   ;14.9     ;     ~   ;~                     ;   6;   0,
238  ;LP 197-5                           ;WD*;02 25 51.9582931939 +42 28 03.521174389;     ~   ;16.0     ;     ~   ;16.7     ;     ~   ;DA8                   ;  18;   0,
239  ;UGC 1807                           ;AG?;02 21 13.40 +42 45 45.7                ;     ~   ;11.26    ;     ~   ;14.38    ;     ~   ;~                     ;  41;   0,
240  ;EGGR 16                            ;WD*;02 16 58.0227724350 +42 58 05.242149904;     ~   ;16.96    ;16.23    ;16.3     ;     ~   ;DA9.5                 ;  61;   0,
241  ;LP 197-6                           ;WD*;02 25 52.5873992746 +42 28 03.525534302;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;DC14                  ;  13;   0,
242  ;NGC 891                            ;H2G;02 22 32.907 +42 20 53.95              ;11.08    ;10.81    ;9.93     ;7.86     ;     ~   ;~                     ;1644;   2,
243  ;G 74-29                            ;PM*;02 34 00.0524178600 +41 46 49.031372028;     ~   ;14.0     ;     ~   ;13.198   ;     ~   ;M3                    ;  18;   0,
244  ;V* MX And                          ;RR*;02 32 03.1032165288 +42 08 30.475423284;     ~   ;     ~   ;17.09    ;     ~   ;     ~   ;~                     ;  12;   0,
245  ;NGC 1003                           ;GiG;02 39 16.893 +40 52 20.25              ;     ~   ;12.1     ;     ~   ;10.83    ;     ~   ;~                     ; 184;   0,
246  ;HD 15830                           ;PM*;02 34 10.6616464331 +42 47 06.917883361;     ~   ;8.30     ;     ~   ;7.2      ;     ~   ;G0                    ;  54;   0,
247  ;LP 197-24                          ;PM*;02 35 03.2283306768 +41 04 41.815607664;     ~   ;15.7     ;     ~   ;14.9     ;     ~   ;~                     ;  11;   0,
248  ;* 12 Per                           ;SB*;02 42 14.9145674304 +40 11 38.221732500;5.65     ;5.51     ;4.92     ;4.42     ;4.12     ;F9V                   ; 184;   0,
249  ;G 74-43                            ;PM*;02 48 43.3689988527 +41 43 32.242225804;     ~   ;15.8     ;     ~   ;13.3     ;     ~   ;~                     ;  13;   0,
250  ;LEDA 90627                         ;AG?;02 38 35.80 +40 39 43.0                ;     ~   ;17.14    ;     ~   ;     ~   ;     ~   ;~                     ;  12;   0,
251  ;2MASX J02480216+4047454            ;GiC;02 48 02.164 +40 47 45.47              ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;   6;   0,
252  ;BD+39 680                          ;PM*;02 58 44.6823002304 +40 04 20.254955016;     ~   ;10.66    ;9.75     ;     ~   ;     ~   ;K2                    ;   1;   0,
253  ;G 134-63                           ;** ;02 59 46.3464208488 +38 55 36.070307796;     ~   ;16.6     ;     ~   ;14.7     ;     ~   ;M5V                   ;  23;   0,
254  ;UGC 2463                           ;GiC;03 00 37.4507758104 +40 15 04.446504036;     ~   ;15.0     ;     ~   ;     ~   ;     ~   ;~                     ;  27;   0,
255  ;HD 275122                          ;PM*;03 18 07.4804602684 +38 15 07.437859473;     ~   ;11.75    ;10.280   ;9.821    ;8.2      ;M1.5V                 ; 102;   0,
256  ;Wolf 1324                          ;PM*;03 16 26.8160518227 +38 05 55.930213519;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;esdK7                 ;  55;   0,
257  ;V* V454 Per                        ;RR*;03 06 44.3739749280 +38 02 15.826475544;     ~   ;     ~   ;16.73    ;     ~   ;     ~   ;~                     ;   8;   0,
258  ;UGC 2637                           ;GiG;03 17 31.035 +38 01 34.51              ;     ~   ;17       ;     ~   ;     ~   ;     ~   ;~                     ;  28;   0,
259  ;UGC 2543                           ;LSB;03 07 23.370 +37 50 10.14              ;     ~   ;14.9     ;     ~   ;     ~   ;     ~   ;~                     ;  23;   0,
260  ;HD 275227                          ;PM*;03 19 26.4931791168 +38 00 47.793684744;     ~   ;11.73    ;10.57    ;10.063   ;     ~   ;M0                    ;  14;   0,
261  ;LP 247-13                          ;TT*;03 15 37.8502113936 +37 24 14.246652060;     ~   ;14.36    ;     ~   ;12.823   ;     ~   ;M2.7V                 ;  45;   0,
262  ;HD 19771A                          ;PM*;03 12 09.5226084361 +37 13 04.011036780;     ~   ;8.51     ;7.96     ;     ~   ;     ~   ;~                     ;   7;   0,
263  ;HD 196850                          ;PM*;20 38 40.1900743416 +38 38 06.337967064;     ~   ;7.37     ;     ~   ;6.4      ;     ~   ;G1V                   ;  95;   0,
264  ;G 209-38                           ;PM*;20 36 46.0341646440 +38 50 32.672889564;     ~   ;15.4     ;13.35    ;12.867   ;10.7     ;M3.5                  ;  25;   0,
