star_name,star_alternate_names
K2-29,"WASP-152, EPIC 211089792, 1SWASP J041040.95+242407.3, 2MASS J04104086+2424061, EPIC 211089792 A, K2-29 A, TYC 1818-1428-1, WISE J041040.88+242405.9"
EPIC 206317286,"2MASS J22302822-0758205, K2-303, WISE J223028.26-075820.8"
K2-308,"EPIC 246865365, 2MASS J05132138+1624510, WISE J051321.40+162451.1"
K2-30,"2MASS J03292204+2217577, EPIC 210957318, WISE J032922.08+221757.7"
EPIC 249893012,
K2-315,"K2-***, 2MASS J15120519-2006307, EPIC 249631677, TIC 70298662, WISE J151205.10-200629.7"
K2-316,"2MASS J15342993-2315330, EPIC 249384674, TIC 73943566, WISE J153429.93-231533.7"
K2-317,"2MASS J15142858-2101212, EPIC 249557502, TIC 70412892, WISE J151428.54-210121.6"
K2-318,"2MASS J15294714-1733261, EPIC 249826231, TIC 335322931, WISE J152947.09-173326.6"
K2-319,"2MASS J11071223+0302241, EPIC 201663879, TIC 301540319, WISE J110712.22+030223.8"
K2-31 ,"EPIC 204129699, TYC 6794-471-1, 2MASS 16214578-2332520"
K2-320,"2MASS J10530051+0518238, EPIC 201796690, TIC 281748980, WISE J105300.47+051823.5"
K2-321,"2MASS J10253725+0230516, EPIC 248480671, TIC 277833995, WISE J102537.29+023050.5"
K2-322,"2MASS J10262945+0445505, EPIC 248558190, TIC 277869696, WISE J102629.45+044550.4"
K2-323,"2MASS J10374104+0617094, EPIC 248616368, TIC 392852196, WISE J103741.03+061709.1"
K2-324,"2MASS J10302934+0651492, EPIC 248639308, TIC 392817207, WISE J103029.33+065149.2"
K2-325,"2MASS J23354006-0741116, EPIC 246074965, TIC 8918021, WISE J233540.06-074112.0"
K2-326,"2MASS J23262691+0120153, EPIC 246472939, TIC 422487869, WISE J232626.93+012015.3"
K2-32,"EPIC 205071984, 2MASS J16494226-1932340, EPIC 205071984 A, K2-32 A, WISE J164942.25-193234.6"
K2-33,"EPIC 205117205, 2MASS J16101473-1919095, WISE J161014.73-191909.6"
K2-34,"2MASS J08301891+2214092, EPIC 212110888, TYC 1391-121-1, WISE J083018.89+221409.2"
K2-352,
K2-354,EPIC  211314705
K2-35,"EPIC 201549860, 2MASS J11202473+0117094, WISE J112024.74+011709.1"
K2-368,EPIC 206135682
K2-36,"EPIC 201713348, 2MASS J11174778+0351590, TYC 266-622-1, WISE J111747.76+035159.2"
K2-37,"2MASS J16134824-2447132, EPIC 203826436, WISE J161348.23-244713.3"
K2-381,EPIC 217192839
K2-384,EPIC 220221272
K2-38,"2MASS J16000805-2311213, EPIC 204221263, TYC 6779-268-1, WISE J160008.01-231121.6"
K2-39,"2MASS J22332842-0901219, EPIC 206247743, TYC 5811-835-1, WISE J223328.38-090122.4"
K2-3,"EPIC 201367065 , 2MASS J11292037-0127173, EPIC 201367065, WISE J112920.45-012718.0"
K2-411,
K2-412,
K2-413,
K2-414,EPIC 246220667
K2-415,TOI-5557
K2-416,
K2-417,
K2-42,"2MASS J11463977-0510186, EPIC 201155177, WISE J114639.77-051019.1"
K2-43,"EPIC 201205469, 2MASS J11162811-0358315, WISE J111628.09-035831.5"
K2-45,"2MASS J11183189-0146270, EPIC 201345483, WISE J111831.86-014626.6"
K2-46,"2MASS J11370392-0054262, EPIC 201403446, WISE J113703.90-005426.0"
K2-47,"2MASS J11141982+0246508, EPIC 201647718, WISE J111419.81+024650.2"
K2-48,"2MASS J11442963+0316205, EPIC 201677835, WISE J114429.60+031620.7"
K2-49,"2MASS J11491686+0328318, EPIC 201690311, WISE J114916.85+032831.9"
K2-4,"EPIC 201208431, 2MASS J11385895-0354202, WISE J113858.93-035420.0"
K2-52,"2MASS J16262672-2458119, EPIC 203776696, WISE J162626.73-245811.8"
K2-53,"2MASS J16163403-2024019, EPIC 204890128, WISE J161634.05-202402.0"
K2-54,"2MASS J22321299-1732384, EPIC 205916793"
K2-55,"2MASS J22150046-1715025, EPIC 205924614, WISE J221500.44-171502.7"
K2-57,"2MASS J22504600-1404116, EPIC 206026136, WISE J225046.02-140411.8"
K2-58,"2MASS J22151722-1402593, EPIC 206026904, WISE J221517.23-140259.4"
K2-59,"2MASS J22354616-1401398, EPIC 206027655, WISE J223546.19-140139.8"
K2-5,"EPIC 201338508, 2MASS J11171284-0152406, WISE J111712.83-015240.3"
K2-60,"2MASS 22342548-134351, EPIC 22342548-13435, 2MASS J22342548-1343541, EPIC 206038483, WISE J223425.49-134354.3"
K2-61,"2MASS J22384194-1333360, EPIC 206044803, WISE J223841.95-133336.1"
K2-62,"2MASS J22172739-1211150, EPIC 206096602, WISE J221727.45-121114.9"
K2-63,"2MASS J22134239-1203587, EPIC 206101302, WISE J221342.41-120358.8"
K2-64,"2MASS J22093926-1125434, EPIC 206125618, WISE J220939.30-112543.3"
K2-65,"2MASS J22125079-1055311, BD-11 5779, EPIC 206144956, HIP 109656, TYC 5806-00695-1"
K2-66,"EPIC 206153219, TYC 5805-449-1, 2MASS J22060640-1042414, WISE J220606.39-104241.5"
K2-68,"2MASS J22160474-1034022, EPIC 206159027, WISE J221604.70-103402.4"
K2-69,"2MASS J22230229-1029187, EPIC 206162305, WISE J222302.31-102919.1"
K2-6,"EPIC 201384232, 2MASS J11524614-0111545, WISE J115246.12-011154.3"
K2-70,"2MASS J22335419-1005057, EPIC 206181769, WISE J223354.21-100505.9"
K2-71,"2MASS J22465386-0952538, EPIC 206192813, WISE J224653.92-095253.8"
K2-72,"2MASS J22182923-0936444, EPIC 206209135"
K2-73,"2MASS J22200610-0903219, EPIC 206245553, TYC 5804-1290-1, WISE J222006.14-090321.9"
K2-74,"2MASS J22394063-0842521, EPIC 206268299, WISE J223940.63-084252.3"
K2-75,"2MASS J22352275-0728114, EPIC 206348688, WISE J223522.76-072811.5"
K2-77,"EPIC 210363145, 2MASS J03405481+1234216, WISE J034054.84+123421.0"
K2-79,"2MASS J03410141+1331098, EPIC 210402237, WISE J034101.42+133109.3"
K2-7,"EPIC 201393098, 2MASS J11082249-0103565, WISE J110822.49-010356.9"
K2-80,"2MASS J03560900+1333334, EPIC 210403955, WISE J035608.99+133332.8"
K2-81,"2MASS J03495652+1430080, EPIC 210448987, WISE J034956.50+143007.5"
K2-83,"2MASS J03593637+1533320, EPIC 210508766, WISE J035936.34+153331.8"
K2-84,"2MASS J03431422+1638044, EPIC 210577548, WISE J034314.24+163804.1"
K2-85,"2MASS J03575144+1827551, EPIC 210707130, WISE J035751.52+182754.2"
K2-86,"2MASS J03261265+1838081, EPIC 210718708, WISE J032612.71+183808.0"
K2-87,"2MASS J04245669+1849387, EPIC 210731500, WISE J042456.71+184938.6"
K2-88,"2MASS J03390038+1907126, EPIC 210750726"
K2-89,"2MASS J03481599+2027347, EPIC 210838726, WISE J034816.07+202734.3"
K2-8,"EPIC 201445392, 2MASS J11191047-0017036, WISE J111910.45-001703.8"
K2-90,"2MASS J03563656+2228216, EPIC 210968143, WISE J035636.62+222821.0"
K2-91,"2MASS J04125232+2412185, EPIC 211077024"
K2-95,"EPIC 211916756, JS 183, 2MASS J08372705+1858360, WISE J083727.03+185835.9"
K2-97,"EPIC 211351816, 2MASS J08310308+1050513, WISE J083103.08+105051.2"
K2-98,"2MASS 08255719+1130402, K2-98, 2MASS J08255719+1130402, EPIC 211391664, WISE J082557.17+113040.0"
K2-99,"TYC 4974-871, 2MASS J13550570-0526330, EPIC 212803289, TYC 4974-871-1, WISE J135505.70-052632.9"
K2-9,"EPIC 201465501, 2MASS J11450348+0000190, WISE J114503.35+000019.3"
KELT-10,
KELT-11,HD 93396
WASP-86,"KELT-12, 2MASS J17503372+3634128, TYC 2619-1057-1 "
KELT-15,
KELT-16,"TYC 2688-1839-1, 2MASS J20570443+3139397"
KELT-17,
KELT-18,
KELT-19 A,
KELT-1,
MASCARA-2,HD 185603
KELT-21,
Kelt-22A,"WDS23366-3437, WASP-173A"
KELT-23A,BD+66 911
KELT-25,"CD-24 5016, TOI 626"
KELT-2 A,
KELT-3,
KELT-6,
KELT-7,
KELT-8,HD 343246
HD 195689,KELT-9
Kepler-1000,"2MASS J19064452+4705535, KIC 10063802, KOI-1888, WISE J190644.51+470553.5"
Kepler-1001,"2MASS J19050572+4837073, KIC 11074178, KOI-1889, WISE J190505.73+483707.2"
Kepler-1002,"2MASS J19321907+4304253, KIC 7449136, KOI-1890, WISE J193219.07+430425.3"
Kepler-1003,"2MASS J19280490+4452343, KIC 8689793, KOI-1893, WISE J192804.90+445234.4"
Kepler-1004,"2MASS J19492623+4947511, KIC 11673802, KOI-1894, WISE J194926.23+494751.1"
Kepler-1005,"2MASS J19050864+4319136, KIC 7668663, KOI-1898, WISE J190508.62+431913.8"
Kepler-1006,"2MASS J19430099+4232149, KIC 7047922, KOI-1899, WISE J194300.98+423215.0"
Kepler-1007,"2MASS J19433757+4548328, KIC 9353314, KOI-1900, WISE J194337.56+454832.7"
Kepler-1008,"2MASS J19461140+4456309, KIC 8766650, KOI-1904, Kepler-1008 A, WISE J194611.42+445630.6"
Kepler-1009,"2MASS J18512638+4239567, KIC 7094486, KOI-1907, WISE J185126.37+423956.9"
Kepler-100,"KOI-41, 2MASS J19253263+4159249, KIC 6521045, WISE J192532.66+415924.6"
Kepler-1010,"2MASS J19164623+4408575, KIC 8226050, KOI-1910, WISE J191646.23+440857.5"
Kepler-1011,"2MASS J19493637+4649264, KIC 9965957, KOI-1911, WISE J194936.36+464926.4"
Kepler-1012,"2MASS J19171110+4627286, KIC 9704384, KOI-1913, WISE J191711.09+462728.6"
Kepler-1013,"2MASS J19205953+4426068, KIC 8426567, KOI-1914, WISE J192059.54+442607.0"
Kepler-1014,"2MASS J19002928+4406381, KIC 8218379, KOI-1920, WISE J190029.28+440638.0"
Kepler-1015,"2MASS J19310175+4325368, KIC 7755636, KOI-1921, WISE J193101.75+432536.6"
Kepler-1016,"2MASS J19382727+4559046, KIC 9411166, KOI-1922, WISE J193827.26+455904.5"
Kepler-1017,"2MASS J18535264+4007573, KIC 4989057, KOI-1923, WISE J185352.64+400757.0"
Kepler-1018,"2MASS J18542320+4524283, KIC 9072190, KOI-1933, WISE J185423.21+452428.2"
Kepler-1019,"2MASS J18545220+4712160, KIC 10190777, KOI-1937, WISE J185452.21+471215.8"
Kepler-101,"2MASS J18530131+4821188, KIC 10905239, KOI-46, WISE J185301.32+482118.9"
Kepler-1020,"2MASS J19304141+4622387, KIC 9651234, KOI-1938, WISE J193041.40+462238.3"
Kepler-1021,"2MASS J19404917+4233348, KIC 7045496, KOI-1939"
Kepler-1022,"2MASS J19172448+4658254, KIC 10005788, KOI-1940, WISE J191724.49+465825.1"
Kepler-1023,"2MASS J19160713+4946109, KIC 11656918, KOI-1945, WISE J191607.12+494610.8"
Kepler-1024,"2MASS J19274823+3815061, KIC 3118797, KOI-1950, WISE J192748.21+381506.3"
Kepler-1025,"2MASS J18580244+4357419, KIC 8081187, KOI-1951, WISE J185802.45+435741.7"
Kepler-1026,"2MASS J18542526+3959527, KIC 4813563, KOI-1959, WISE J185425.26+395952.5"
Kepler-1027,"2MASS J19101708+4248501, KIC 7269493, KOI-1961, Kepler-1027 A, WISE J191017.08+424849.8"
Kepler-1028,"2MASS J19182234+4946521, KIC 11657891, KOI-1965, WISE J191822.34+494652.3"
Kepler-1029,"2MASS J19283191+4132511, KIC 6205897, KOI-1967, WISE J192831.89+413251.1"
Kepler-102,"KOI-82, KIC 10187017, 2MASS J18455585+4712289, WISE J184555.80+471228.4"
Kepler-1030,"2MASS J19344365+4549032, KIC 9347009, KOI-1971, WISE J193443.65+454903.1"
Kepler-1031,"2MASS J19442153+4857193, KIC 11253711, KOI-1972, WISE J194421.53+485719.3"
Kepler-1032,"2MASS J19194340+4005519, KIC 4917596, KOI-1973, WISE J191943.40+400551.9"
Kepler-1033,"2MASS J18552283+4436327, KIC 8543100, KOI-1975, WISE J185522.82+443632.5"
Kepler-1034,"2MASS J19042768+3758011, KIC 2693736, KOI-1976, WISE J190427.69+375801.0"
Kepler-1035,"2MASS J19161013+4252569, KIC 7273277, KOI-1979, WISE J191610.13+425256.9"
Kepler-1036,"2MASS J19404359+4956448, KIC 11769890, KOI-1980, WISE J194043.60+495644.7"
Kepler-1037,"2MASS J19452184+4710150, KIC 10153855, KOI-1981, WISE J194521.85+471015.3"
Kepler-1038,"2MASS J19555332+4407565, KIC 8257205, KOI-1986, WISE J195553.32+440756.6"
Kepler-1039,"2MASS J19531838+4518558, KIC 9044228, KOI-1988, WISE J195318.38+451855.6"
Kepler-103,"KOI-108, KIC 4914423, 2MASS J19155629+4003522, WISE J191556.29+400352.2"
Kepler-1040,"2MASS J18522730+4807530, KIC 10779233, KOI-1989, WISE J185227.30+480752.7"
Kepler-1041,"2MASS J19353162+4940593, KIC 11614617, KOI-1990, WISE J193531.61+494059.3"
Kepler-1042,"2MASS J19144054+3949264, KIC 4736569, KOI-1996, WISE J191440.54+394926.3"
Kepler-1043,"2MASS J18463911+4734069, KIC 10384798, KOI-1997, WISE J184639.11+473406.9"
Kepler-1044,"2MASS J19323466+4639584, KIC 9834040, KOI-1998, WISE J193234.65+463958.3"
Kepler-1045,"2MASS J18564399+4504267, KIC 8802693, KOI-2000, WISE J185643.98+450426.6"
Kepler-1046,"2MASS J19470138+4659538, KIC 10024701, KOI-2002, WISE J194701.39+465953.8"
Kepler-1047,"2MASS J19143510+5047203, KIC 12154526, KOI-2004, WISE J191435.09+504720.3"
Kepler-1048,"2MASS J18473560+4209568, KIC 6665512, KOI-2005, WISE J184735.59+420956.6"
Kepler-1049,"2MASS J19092321+4746226, KIC 10525027, KOI-2006, WISE J190923.25+474622.4"
Kepler-104,"2MASS J19102510+4210004, KIC 6678383, KOI-111, Kepler-104 A, WISE J191025.11+420959.7"
Kepler-1050,"2MASS J18514199+4837350, KIC 11069176, KOI-2007, WISE J185141.99+483735.0"
Kepler-1051,"2MASS J19403794+4053558, KIC 5631630, KOI-2010, WISE J194037.93+405355.9"
Kepler-1052,"2MASS J19412225+4636081, KIC 9839821, KOI-2012, WISE J194122.25+463607.9"
Kepler-1053,"2MASS J19254047+3907387, KIC 4056616, KOI-2013, WISE J192540.47+390738.6"
Kepler-1054,"2MASS J19222427+4433229, KIC 8492026, KOI-2016, WISE J192224.26+443322.9"
Kepler-1055,"2MASS J19215682+4455574, KIC 8750043, KOI-2017, WISE J192156.82+445557.2"
Kepler-1056,"2MASS J19580623+4653573, KIC 9973109, KOI-2018, WISE J195806.23+465357.3"
Kepler-1057,"2MASS J19494851+4133292, KIC 6226290, KOI-2019"
Kepler-1058,"2MASS J19382298+4552301, KIC 9349482, KOI-2020, WISE J193822.95+455230.2"
Kepler-1059,"2MASS J19165285+4142233, KIC 6356207, KOI-2021, WISE J191652.84+414223.2"
Kepler-105,"KOI-115, 2MASS J19113295+4616344, KIC 9579641, WISE J191132.93+461634.0"
Kepler-1060,"2MASS J19040604+3937513, KIC 4544907, KOI-2024, WISE J190406.03+393751.6"
Kepler-1061,"2MASS J19445520+5016308, KIC 11923284, KOI-2026, WISE J194455.20+501630.7"
Kepler-1062,"2MASS J18553585+4113177, KIC 5940165, KOI-2031, WISE J185535.85+411317.7"
Kepler-1063,"2MASS J19220642+3808347, KIC 2985767, KOI-2032, Kepler-1063 A, WISE J192206.41+380834.5"
Kepler-1064,"2MASS J19265799+3741202, KIC 2304320, KOI-2033, WISE J192657.98+374119.8"
Kepler-1065,"2MASS J19380270+3847258, KIC 3657758, KOI-2034"
Kepler-1066,"2MASS J19552797+4630080, KIC 9790806, KOI-2035, WISE J195527.98+463008.0"
Kepler-1067,"2MASS J19013297+4502565, KIC 8804845, KOI-2039, WISE J190132.96+450256.5"
Kepler-1068,"2MASS J19383555+4623325, KIC 9656252, KOI-2044, WISE J193835.52+462332.6"
Kepler-1069,"2MASS J19235503+4759204, KIC 10663396, KOI-2046, WISE J192355.02+475920.2"
Kepler-106,"KOI-116, KIC 8395660, 2MASS J20032735+4420151, WISE J200327.36+442015.2"
Kepler-1070,"2MASS J19324688+4918594, KIC 11457726, KOI-2047, WISE J193246.88+491859.4"
Kepler-1071,"2MASS J19321391+4514557, KIC 8956206, KOI-2048, WISE J193213.90+451455.8"
Kepler-1072,"2MASS J19281065+4619444, KIC 9649706, KOI-2049, WISE J192810.65+461944.3"
Kepler-1073,"2MASS J19363664+3813589, KIC 3128552, KOI-2055, WISE J193636.66+381359.2"
Kepler-1074,"2MASS J18575437+4615092, KIC 9573685, KOI-2057, WISE J185754.39+461509.5"
Kepler-1075,"2MASS J19100028+4728093, KIC 10329835, KOI-2058, WISE J191000.27+472808.9"
Kepler-1076,"2MASS J19102162+5103380, KIC 12301181, KOI-2059, WISE J191021.63+510338.2"
Kepler-1077,"2MASS J19240807+4216042, KIC 6774880, KOI-2062, WISE J192408.07+421604.2"
Kepler-1078,"2MASS J19324814+4303001, KIC 7449541, KOI-2063, WISE J193248.13+430300.1"
Kepler-1079,"2MASS J19581187+4546111, KIC 9304101, KOI-2067, WISE J195811.86+454611.3"
Kepler-107,"2MASS J19480677+4812309, KIC 10875245, KOI-117, WISE J194806.77+481230.9"
Kepler-1080,"2MASS J19455148+4910584, KIC 11360571, KOI-2069, WISE J194551.48+491058.4"
Kepler-1081,"2MASS J19174668+4119039, KIC 6035124, KOI-2071, WISE J191746.72+411904.7"
Kepler-1082,"2MASS J19172608+5035545, KIC 12058147, KOI-2072, WISE J191726.08+503554.4"
Kepler-1083,"2MASS J18523886+4511539, KIC 8866137, KOI-2074, WISE J185238.85+451154.0"
Kepler-1084,"2MASS J19202447+4815040, KIC 10857519, KOI-2075, WISE J192024.47+481504.1"
Kepler-1085,"2MASS J19095463+4608282, KIC 9517393, KOI-2076, WISE J190954.63+460828.2"
Kepler-1086,"2MASS J19410027+4550346, KIC 9351316, KOI-2078, Kepler-1086 B, WISE J194100.28+455034.6"
Kepler-1087,"2MASS J19395491+4600203, KIC 9473078, KOI-2079, WISE J193954.94+460020.6"
Kepler-1088,"2MASS J18461474+4227018, KIC 6922710, KOI-2087, WISE J184614.75+422701.6"
Kepler-1089,"2MASS J19242225+4911242, KIC 11348997, KOI-2090, WISE J192422.25+491124.4"
Kepler-108,"Kepler-108, 2MASS J19381420+4603443, KIC 9471974, KOI-119, Kepler-108 B, WISE J193814.19+460344.4"
Kepler-1090,"2MASS J19423908+4431330, KIC 8505920, KOI-2094, WISE J194239.09+443132.9"
Kepler-1091,"2MASS J19590851+4340147, KIC 7918992, KOI-2095, WISE J195908.51+434014.3"
Kepler-1092,"2MASS J19505355+4706455, KIC 10158729, KOI-2097, WISE J195053.57+470645.3"
Kepler-1093,"2MASS J18595472+4125125, KIC 6105462, KOI-2098, WISE J185954.72+412512.4"
Kepler-1094,"2MASS J19291230+3816013, KIC 3120355, KOI-2099, WISE J192912.29+381601.2"
Kepler-1095,"2MASS J19330298+4121544, KIC 6047072, KOI-2100, WISE J193302.93+412154.7"
Kepler-1096,"2MASS J19385025+4558102, KIC 9411412, KOI-2101, WISE J193850.25+455810.4"
Kepler-1097,"2MASS J18462259+4235470, KIC 7008211, KOI-2102, WISE J184622.59+423547.1"
Kepler-1098,"2MASS J19420064+4313580, KIC 7620413, KOI-2103"
Kepler-1099,"2MASS J19145999+4816378, KIC 10854546, KOI-2104, WISE J191459.99+481637.5"
Kepler-109,"KOI-123, KIC 5094751, 2MASS J19213425+4017055, WISE J192134.24+401705.6"
Kepler-10,"2MASS J19024305+5014286, KIC 11904151, KOI-72, WISE J190243.03+501429.1"
Kepler-1100,"2MASS J19272912+4405145, KIC 8165946, KOI-2105, WISE J192729.12+440514.6"
Kepler-1101,"2MASS J19381665+4540165, KIC 9225395, KOI-2107, WISE J193816.64+454016.2"
Kepler-1102,"2MASS J18451741+4803594, KIC 10709622, KOI-2108, WISE J184517.41+480359.4"
Kepler-1103,"2MASS J19093170+4927086, KIC 11499228, KOI-2109, WISE J190931.70+492708.7"
Kepler-1104,"2MASS J19375245+4919516, KIC 11460462, KOI-2110, WISE J193752.45+491951.5"
Kepler-1105,"2MASS J18442682+4227176, KIC 6921944, KOI-2114, WISE J184426.82+422717.9"
Kepler-1106,"2MASS J19243484+4403451, KIC 8164012, KOI-2116, WISE J192434.84+440344.9"
Kepler-1107,"2MASS J19241198+3908300, KIC 4055304, KOI-2119, WISE J192411.98+390829.9"
Kepler-1108,"2MASS J19441016+4559065, KIC 9415108, KOI-2121, WISE J194410.15+455906.5"
Kepler-1109,"2MASS J19263509+3923478, KIC 4262581, KOI-2122, WISE J192635.10+392347.8"
Kepler-110,"2MASS J19314299+4836101, KIC 11086270, KOI-124, WISE J193142.99+483610.2"
Kepler-1110,"2MASS J19271392+3837217, KIC 3546060, KOI-2126, WISE J192713.91+383721.8"
Kepler-1111,"2MASS J19415120+4548458, KIC 9351920, KOI-2129, WISE J194151.19+454846.0"
Kepler-1112,"2MASS J19475251+4745053, KIC 10549023, KOI-2131, WISE J194752.50+474505.4"
Kepler-1113,"2MASS J19173761+3920198, KIC 4254466, KOI-2134, WISE J191737.69+392019.8"
Kepler-1114,"2MASS J19565686+4550049, KIC 9364609, KOI-2137, WISE J195656.88+455005.1"
Kepler-1115,"2MASS J19395802+4008398, KIC 5022828, KOI-2138, WISE J193958.01+400839.8"
Kepler-1116,"2MASS J19274407+4406558, KIC 8233702, KOI-2140, WISE J192744.07+440655.8"
Kepler-1117,"2MASS J19282034+4914149, KIC 11403339, KOI-2143, WISE J192820.34+491414.8"
Kepler-1118,"2MASS J19595175+4409392, KIC 8260902, KOI-2144, WISE J195951.75+440939.2"
Kepler-1119,"2MASS J19480459+4419390, KIC 8381204, KOI-2145, WISE J194804.60+441938.7"
Kepler-111,"2MASS J19263676+4441177, KIC 8559644, KOI-139, WISE J192636.76+444117.7"
Kepler-1120,"2MASS J19233947+4217116, KIC 6774537, KOI-2146, WISE J192339.46+421711.6"
Kepler-1121,"2MASS J19510878+4753100, KIC 10617017, KOI-2149, WISE J195108.77+475310.1"
Kepler-1122,"2MASS J19130732+4620272, KIC 9641481, KOI-2152, WISE J191307.31+462026.9"
Kepler-1123,"2MASS J19380424+5040134, KIC 12116380, KOI-2155, WISE J193804.26+504013.1"
Kepler-1124,"2MASS J19062262+3753285, KIC 2556650, KOI-2156, WISE J190622.61+375328.6"
Kepler-1125,"2MASS J19415549+4043551, KIC 5546761, KOI-2160, WISE J194155.49+404354.9"
Kepler-1126,"2MASS J19024607+4541218, KIC 9205938, KOI-2162, WISE J190246.07+454121.8"
Kepler-1127,"2MASS J19325217+4243145, KIC 7204981, KOI-2164, WISE J193252.16+424314.2"
Kepler-1128,"2MASS J19321520+3924124, KIC 4370527, KOI-2166"
Kepler-1129,"2MASS J19262507+4118336, KIC 6041734, KOI-2167, WISE J192625.06+411833.6"
Kepler-112,"2MASS J19475544+4312351, KIC 7626506, KOI-150, WISE J194755.46+431235.0"
Kepler-1130,"2MASS J19004979+4523036, KIC 9006186, KOI-2169, Kepler-1130 A, WISE J190049.80+452303.7"
Kepler-1131,"2MASS J19423635+4915406, KIC 11410904, KOI-2171, WISE J194236.36+491540.7"
Kepler-1132,"2MASS J19052819+4825261, KIC 10965588, KOI-2177, WISE J190528.20+482526.0"
Kepler-1133,"2MASS J19331737+4252028, KIC 7286911, KOI-2180, WISE J193317.37+425203.0"
Kepler-1134,"2MASS J19421631+4228418, KIC 6962109, KOI-2182"
Kepler-1135,"2MASS J19040071+4445237, KIC 8611781, KOI-2185, WISE J190400.73+444523.6"
Kepler-1136,"2MASS J18562587+4414449, KIC 8282651, KOI-2193, WISE J185625.84+441445.3"
Kepler-1137,"2MASS J19083126+4839553, KIC 11075429, KOI-2198, WISE J190831.24+483955.2"
Kepler-1138,"2MASS J19033581+4818262, KIC 10909127, KOI-2200, WISE J190335.83+481826.2"
Kepler-1139,"2MASS J19114694+3913500, KIC 4144576, KOI-2202, WISE J191146.94+391349.9"
Kepler-113,"KOI-15, KIC 12252424, 2MASS J19115949+5056395, KOI-153, WISE J191159.48+505639.2"
Kepler-1140,"2MASS J18464655+4656472, KIC 9992325, KOI-2205, WISE J184646.56+465647.3"
Kepler-1141,"2MASS J19221047+4743331, KIC 10531955, KOI-2208, WISE J192210.48+474333.2"
Kepler-1142,"2MASS J19305146+4404564, KIC 8168187, KOI-2209, WISE J193051.47+440456.3"
Kepler-1143,"2MASS J19091267+3917228, KIC 4142847, KOI-2210, WISE J190912.67+391722.7"
Kepler-1144,"2MASS J19201039+4715287, KIC 10203349, KOI-2212, WISE J192010.37+471528.5"
Kepler-1145,"2MASS J19411395+4302398, KIC 7457296, KOI-2213"
Kepler-1146,"2MASS J19065198+4725322, KIC 10328458, KOI-2214, WISE J190652.00+472532.3"
Kepler-1147,"2MASS J19301140+4138346, KIC 6287313, KOI-2221"
Kepler-1148,"2MASS J19234885+4543103, KIC 9278725, KOI-2223, WISE J192348.87+454310.4"
Kepler-1149,"2MASS J19364542+4509056, KIC 8892157, KOI-2224, WISE J193645.40+450905.5"
Kepler-114,"2MASS J19362914+4820582, KIC 10925104, KOI-156, WISE J193629.11+482058.9"
Kepler-1150,"2MASS J19465387+4931577, KIC 11569782, KOI-2225, Kepler-1150 B, WISE J194653.87+493157.7"
Kepler-1151,"2MASS J19285947+4752424, KIC 10600955, KOI-2227, WISE J192859.46+475242.4"
Kepler-1152,"2MASS J19214416+4406275, KIC 8229458, KOI-2238, WISE J192144.18+440627.9"
Kepler-1153,"2MASS J19163533+4551582, KIC 9336200, KOI-2242, WISE J191635.33+455158.0"
Kepler-1154,"2MASS J19495451+3952380, KIC 4770617, KOI-2243"
Kepler-1155,"2MASS J19151693+3931221, KIC 4454934, KOI-2245, WISE J191516.94+393122.3"
